i,# source_system,supplier_name,supplier_level1, spend ,count(*)
12128,PCARD,BUN MEE,,$55.07 ,3
12129,PCARD,BUNDU KHAN KABAB HOUSE,,$72.63 ,1
12134,PCARD,BUNK BRIDGEPORT VILLAGE,,$29.29 ,1
12137,ARS_JDE,BUOL LILJESTROM LLC,,"$348,294.76 ",54
12138,PCARD,BUONA BEEF LLC,,$247.36 ,6
12139,PCARD,BUONA PIZZA,,$48.99 ,1
12140,PCARD,BUONA SERA RESTAURANT,,$107.03 ,2
12141,PCARD,BUONASERA NEW YORK PIZZER,,$8.63 ,1
12143,PCARD,BURBANK BUSINESS TAX/LIC,,$797.95 ,5
12144,ARS_JDE,BURBANK SANITARY DISTRICT,NON-SOURCEABLE,$440.00 ,1
12145,PCARD,BURBIDGE CONCRETE PUMPIN,,"$2,699.63 ",1
12148,ARS_JDE,BUREAU OF MOTOR VEHICLES,NON-SOURCEABLE,$387.90 ,1
12149,PCARD,BUREAU OF WORKERS COMP,,"$409,941.80 ",9
12153,PCARD,BURGER KING #10457 Q07,BURGER KING,$71.36 ,2
12154,PCARD,BURGER KING #11029,BURGER KING,$133.77 ,5
12155,PCARD,BURGER KING #1208,BURGER KING,$12.36 ,1
12156,PCARD,BURGER KING #12277,BURGER KING,$26.01 ,1
12159,PCARD,BURGER KING #16379 Q07,BURGER KING,$59.81 ,2
12161,PCARD,BURGER KING #21655,BURGER KING,$20.30 ,1
12162,PCARD,BURGER KING #26800,BURGER KING,$14.68 ,1
12163,PCARD,BURGER KING #30046,BURGER KING,$15.65 ,1
12164,PCARD,BURGER KING #3549,BURGER KING,$31.65 ,2
12166,PCARD,BURGER KING #3963,BURGER KING,$61.91 ,1
12167,PCARD,BURGER KING #4245,BURGER KING,$12.77 ,1
12168,PCARD,BURGER KING #5162,BURGER KING,$36.08 ,1
12169,PCARD,BURGER KING #5923  Q07,BURGER KING,$8.91 ,1
12172,PCARD,BURGER KING #704,BURGER KING,$40.00 ,1
12173,PCARD,BURGER KING #7233,BURGER KING,$84.04 ,3
12174,PCARD,BURGER KING #7621,BURGER KING,$35.57 ,1
12175,PCARD,BURGER KING #8150,BURGER KING,$21.12 ,1
12176,PCARD,BURGER KING #8261,BURGER KING,$9.31 ,1
12180,PCARD,BURGER KING CONC A GAT,BURGER KING,$43.74 ,4
12181,PCARD,BURGER KING D SE LAS,BURGER KING,$32.06 ,2
12182,PCARD,BURGER KING E CON CLT,BURGER KING,$14.28 ,1
12183,PCARD,BURGER TEX,,$26.97 ,2
12187,PCARD,BURGERS AND BARLEY,,$47.96 ,1
12188,PCARD,BURGERS OF BALTIMORE II,,$17.68 ,2
12189,PCARD,BURGERVILLE - 16 - CENTRA,,$78.34 ,4
12190,PCARD,BURGERVILLE - 40 - CARMAN,,$16.28 ,1
12191,PCARD,BURGERVILLE - 43 - TWIN C,,$14.24 ,1
12192,ARS_JDE,BURGESS PEST MANAGEMENT,,"$1,200.00 ",18
12199,PCARD,BURGUNDY SQUARE CAFE,,"$1,717.35 ",2
12201,ARS_JDE,BURKE BROTHERS HARDWARE INC,,"$8,671.78 ",155
12208,PCARD,BURLINGTON INT AIRPORT,,$48.00 ,1
12210,PCARD,BURLINGTON RECREATION,,$75.00 ,3
12211,PCARD,BURLINGTON STORES 32,,$6.56 ,1
12212,ARS_JDE,BURLINGTON TOWNSHIP,NON-SOURCEABLE,"$1,092.00 ",5
12213,PCARD,BURN BY ROCKY PATEL INDY,,$160.07 ,1
12216,ARS_JDE,BURNELL PIT INC,,$370.00 ,3
12225,PCARD,BURNS/ROCK HILL,,$249.61 ,1
12229,PCARD,BURROUGHS RESTAURANT GROU,,$10.92 ,1
12231,ARS_JDE,BURRTEC WASTE INDUSTRIES INC,,"$88,559.96 ",15
12233,PCARD,BURT BROTHERS 005 PARK,,$53.73 ,1
12236,PCARD,BURTON LUMBER HEBER,,$32.01 ,1
12248,PCARD,BUSH DISTRIBUTORS INC,,$368.88 ,1
12250,ARS_JDE,BUSHELMAN SUPPLY COMPANY,,"$4,456.07 ",1
12252,PCARD,BUSINESS & BREWS LLC,,$795.00 ,1
12253,ARS_JDE,BUSINESS BREAKFAST CLUB OF OMAHA,NON-SOURCEABLE,"$1,125.00 ",4
12254,ARS_JDE,BUSINESS CONCOURSE LLC,,"$9,000.00 ",1
12255,ARS_JDE,BUSINESS CREDIT REPORTS INC,,"$6,612.95 ",18
12261,PCARD,BUSINESSS INVESTMENT GRO,,$400.00 ,1
12264,PCARD,BUSY BEE CARWASH - SOUTH,,$10.00 ,1
12267,PCARD,BUTCHS AUTOMATIC CAR WASH,,$25.52 ,1
12269,ARS_JDE,BUTLER SUPPLY INC,,"$8,462.64 ",31
12279,PCARD,BUTTERBALLTURKEYGIFTCOM,,"$1,064.41 ",1
12281,PCARD,BUTTERFIELDS FAMILY RESTA,,$48.86 ,1
12282,PCARD,BUTTS COUNTY,NON-SOURCEABLE,$231.75 ,3
12283,PCARD,BUYATAB ONLINE INC,,$300.00 ,1
12284,ARS_JDE,BUYERLINK INC,,$250.00 ,1
12285,PCARD,BUYERS BARRICADES,,"$3,154.62 ",10
12286,ARS_JDE,BUYMAX SPE LLC,,$87.72 ,1
12287,PCARD,BUZ S SPUD,,$33.23 ,1
12288,PCARD,BUZZFEED IPORTE LGA,,$16.41 ,1
12290,PCARD,BVT HBAVARIA LIMITED PART,,$66.19 ,1
12291,ARS_JDE,BW PARK PROPERTY MANAGEMENT,,$261.00 ,1
12293,PCARD,BWR OMAHA 189,,$110.17 ,1
12294,PCARD,BWR OMAHA LLC,,$41.25 ,1
12295,PCARD,BWW EASTWOOD 3532,,$125.65 ,3
12296,ARS_JDE,BY THE RAILS AT LAKE COMO LLC,,"$95,914.78 ",24
12299,PCARD,BYC  SANTEE LLC,,$81.18 ,1
12300,PCARD,BYERS ENTERPRISES,,"$1,064.59 ",6
12306,ARS_JDE,BYRAM TOWNSHIP,NON-SOURCEABLE,"$4,225.00 ",15
12311,PCARD,Byrrd Enterprises Inc,,$308.36 ,1
12312,PCARD,BYUNG O. NA,,$20.61 ,1
12315,PCARD,C  A SPORTSWEAR,,"$3,013.12 ",6
12321,ARS_JDE,C & C DIESEL PERFORMANCE,,"$4,825.00 ",1
12324,ARS_JDE,C & C TIRE & AUTO CARE  INC,C&C TIRE & AUTO CARE,"$295,308.89 ",1787
12325,ARS_JDE,C & J FAMILY TRUST,,"$368,930.00 ",56
12326,ARS_JDE,C & L AND SON,,"$9,705.00 ",20
12327,ARS_JDE,C & S TRAILER WORLD,,"$1,634.59 ",2
12328,PCARD,C AND M PIPE AND SUPPLY C,,$171.13 ,1
12329,PCARD,C AND M TROPHY CO,,"$1,502.40 ",3
12330,PCARD,C AND V INC,,$83.13 ,2
12333,PCARD,C DAVID BULLARD,,$209.84 ,2
12334,ARS_JDE,C S KOIDA LLC,,"$10,414.33 ",1
12335,ARS_JDE,C V T PUBLIC DISPOSAL FACILITY,,"$7,751.72 ",28
12336,PCARD,C&R SUBS INC,,$30.29 ,2
12337,PCARD,C1509 LLC,,$849.38 ,17
12338,PCARD,C2 LITTLE PURSE,,$21.58 ,1
12340,PCARD,CA DMV FEE,,$65.93 ,8
12341,PCARD,CA IRVINE COMMUNITY DEV,,$139.93 ,1
12344,PCARD,CAAGLASS INC,,$301.13 ,1
12348,ARS_JDE,CABARRUS COUNTY LAW ENFORCEMENT OFFICERS,NON-SOURCEABLE,$25.00 ,1
12349,ARS_JDE,CABARRUS COUNTY REGISTER OF DEEDS,NON-SOURCEABLE,$26.00 ,1
12352,PCARD,CABLEMASTER LLC,,"$34,525.05 ",7
12353,ARS_JDE,CACHANILLAS SIGNS & BANNERS,,"$5,775.25 ",4
12354,PCARD,CACTUS CAR WASH - AP,,$134.95 ,1
12355,PCARD,CAD CAPITAL LLC,,$405.97 ,3
12356,PCARD,CADILLAC BAR A S IAH,,$32.82 ,1
12358,PCARD,CADLE LLC,,$17.07 ,1
12359,PCARD,CAESARS HOTEL & CASINO,,$559.48 ,2
12360,PCARD,CAESARS PLACE ADV RSVN,,$439.92 ,2
12361,PCARD,CAESARS SPANISH STEP BAR,,$11.78 ,1
12364,PCARD,CAFE RIO 0021 HUNTER,CAFE RIO,$170.27 ,4
12365,PCARD,CAFE RIO 0042 SPAN FORK,,$218.80 ,2
12366,PCARD,CAFE RIO 0052 SL AIRPORT,,$31.30 ,2
12367,PCARD,CAFE RIO 0133 SPRINGVILL,,$305.52 ,8
12368,PCARD,CAFE RIO 0148 SO PROVO,CAFE RIO,"$2,141.53 ",42
12371,PCARD,CAFE SABOR ST. GEORGE,,$97.91 ,1
12372,PCARD,CAFE SANTA FE,,$35.69 ,1
12373,PCARD,CAFE TRANG BISTRO,,$56.22 ,1
12374,PCARD,CAFE ZUPAS - LEHI,,$157.48 ,4
12375,PCARD,CAFE ZUPAS - PROVO,,$26.26 ,1
12376,PCARD,CAFE ZUPAS - RAINBOW,,$23.69 ,1
12377,PCARD,CAFE ZUPAS - SPANISHFORK,,$23.02 ,1
12378,PCARD,CAFE ZUPAS ONLINE ORDER,,$61.42 ,1
12379,PCARD,CAFE ZUPAS SARATOGA SPR,,$61.80 ,2
12380,PCARD,CAFE ZUPAS ST GEORGE,,$80.06 ,2
12381,PCARD,CAFFE D'ARTE CONCOURSE A,,$21.08 ,1
12383,PCARD,CAFRNCHISTXBRD BUS TAXFE,,$498.87 ,8
12384,PCARD,CAFRNCHISTXBRDBUSENTYTAX,,"$21,690.00 ",8
12385,PCARD,CAGUAX LTD,,$55.76 ,4
12387,PCARD,CAHILL'S RENTAL & SALES L,,$53.50 ,1
12389,PCARD,CAJUN CAFE ON THE BAYOU,,$240.09 ,1
12390,PCARD,CAJUN GOURMET LLC,,"$1,595.75 ",1
12392,PCARD,CAJUN STEAMER VENTURES LL,,$50.49 ,1
12393,PCARD,CAKE CORPORATION,,"$1,174.45 ",11
12398,PCARD,CAL OPERATING CORPORATIO,,$73.63 ,1
12400,ARS_JDE,CAL WEST CONCRETE CUTTING INC,,"$8,997.50 ",3
12401,ARS_JDE,CAL/OSHA,,$100.00 ,1
12403,PCARD,CALDERO,,$52.50 ,1
12413,ARS_JDE,CALERO SOFTWARE LLC,,"$3,426.35 ",1
12417,PCARD,CALI PIZZA KITC INC #185,,$50.56 ,1
12420,PCARD,CALIFORNIA DEPARTMENT OF,,"$50,734.66 ",57
12421,PCARD,CALIFORNIA FISH GRILL LLC,,$187.54 ,6
12422,ARS_JDE,CALIFORNIA GOLF MGMNT LLC,,"$1,634.50 ",1
12423,ARS_JDE,CALIFORNIA HOTEL OAKLAND LP,,$895.00 ,1
12424,PCARD,CALIFORNIA MARKETING  SAL,,"$2,614.27 ",16
12425,PCARD,CALIFORNIA PIZZA KITCHEN,,$35.26 ,1
12426,ARS_JDE,CALIFORNIA PLUMBING PARTS,,$427.83 ,7
12427,ARS_JDE,CALIFORNIA PUMPING SPECIALIST,,"$41,900.00 ",46
12431,PCARD,CALIFORNIA TERIYAKI GRILL,,$240.02 ,4
12432,PCARD,CALIFORNIA TORTILLA -089,,$13.44 ,1
12433,PCARD,CALIMIRA LLC,,$436.94 ,4
12435,ARS_JDE,CALL SOURCE,,"$182,336.00 ",17
12436,PCARD,CALL TRACKING METRICS,,$124.77 ,5
12439,PCARD,CALLAHANS SMOKIN GRILL A,,$68.66 ,2
12441,ARS_JDE,CALLCAPP INC,CALLCAP,"$1,858,767.15 ",11
12442,ARS_JDE,CALLCAPP LLC,CALLCAP,"$1,093,829.14 ",7
12445,ARS_JDE,CALLPOINT LLC,,"$21,045.00 ",12
12446,ARS_JDE,CAL-STEAM INC #2504,CAL STEAM,"$27,439.48 ",8
12454,PCARD,CALWEST INC,,$57.00 ,1
12455,ARS_JDE,CAM HORIZON LLC,,"$18,432.50 ",7
12459,ARS_JDE,CAMBRIDGE AIR SOLUTIONS,,$887.38 ,4
12462,ARS_JDE,CAMCAL INC,,$416.84 ,1
12463,PCARD,CAMCO ELECTRIC,,$353.90 ,1
12468,PCARD,CAMERON B FREEMAN INC,,$48.41 ,1
12471,PCARD,CAMP CANAAN,,$236.00 ,1
12472,PCARD,CAMP HOUSE BAR AND GRILL,,$69.27 ,2
12474,PCARD,CAMPBELL CO OCCUPA LIC,,$75.00 ,1
12475,ARS_JDE,CAMPBELL HARDWOOD FLOORS INC,,"$2,800.00 ",1
12476,ARS_JDE,CAMPBELL TIRE SERVICE,,$30.00 ,1
12485,PCARD,CAMPBELLS CARPET UPHOL CL,,$75.00 ,1
12486,PCARD,CAMPING WORLD #96,,$256.77 ,1
12490,ARS_JDE,CANADY & SON EXTERMINATING INC,,$255.00 ,3
12492,PCARD,CANASTAS CHICKEN,,$120.09 ,3
12494,PCARD,CANDLEWOOD SUITES MANASS,,$129.95 ,1
12501,PCARD,CANONICA PRR12 LLC,,$23.95 ,2
12502,PCARD,CANOPY BY HILTON BALTIMOR,HILTON,$502.68 ,4
12503,PCARD,CANOPY DALLAS UPTOWN,,$358.32 ,4
12504,PCARD,CANTALOUPE SYSTEMS,,$9.30 ,3
12506,PCARD,CANTEEN 19,,$1.85 ,1
12507,PCARD,CANTEEN 843-347-6227,CANTEEN,$2.95 ,2
12508,ARS_JDE,CANTEEN REFRESHMENT SERVICES,,"$15,762.39 ",42
12516,PCARD,CANTINA LAREDO JACKSONVIL,,$39.03 ,1
12517,PCARD,CANTON COOK,,$37.64 ,1
12520,PCARD,Canva Pty Ltd,,$29.99 ,1
12521,PCARD,CANVA* 03718-32264536,,$12.99 ,1
12522,PCARD,CANVA* I03734-25010022,,$73.10 ,1
12523,PCARD,CANVA* I03749-18751817,,$12.99 ,1
12524,PCARD,CANVA* I03766-24664792,,$119.99 ,1
12525,PCARD,CANVA* I03796-37444064,,$99.99 ,1
12526,PCARD,CANVA* I03818-32169504,,$12.99 ,1
12527,PCARD,CANVA* I03818-36542855,,$55.00 ,1
12528,PCARD,CANVA* I03848-23726218,,$12.99 ,1
12529,PCARD,CANVA* I03879-59335140,,$12.99 ,1
12530,PCARD,CANVA* I03910-39923407,,$12.99 ,1
12531,PCARD,CANVA* I03918-34246469,,$439.90 ,1
12532,PCARD,CANVA* I03940-60837390,,$12.99 ,1
12533,PCARD,CANVA* I03964-6445814,,$33.00 ,1
12534,PCARD,CANVA* I03979-61721548,,$12.99 ,1
12535,PCARD,CANVA* I04009-57425177,,$12.99 ,1
12536,PCARD,CANVA* I04040-67483393,,$12.99 ,1
12537,PCARD,CANVA* I04071-47184532,,$12.99 ,1
12538,PCARD,CANVA* I04098-61281255,,$23.00 ,1
12539,PCARD,CANVA* I04100-38406215,,$219.29 ,1
12540,PCARD,CANVA* I04100-46677782,,$12.99 ,1
12541,PCARD,CANVA* I04131-70456096,,$12.99 ,1
12542,PCARD,CANVA* I04161-69588035,,$12.99 ,1
12543,PCARD,CANVA* I04162-50283727,,$99.99 ,1
12545,ARS_JDE,CAPE FEAR FLOORING & RESTORATION,,"$17,049.41 ",3
12546,PCARD,CAPE PERMIT & LICENSE,NON-SOURCEABLE,"$6,395.74 ",105
12547,PCARD,CAPERS CAFE ET LE BAR,,$52.96 ,2
12548,PCARD,CAPITAL BELTWAY EXPRES,,$53.70 ,1
12549,PCARD,CAPITAL BLVD WAKE FOREST,,$17.82 ,1
12551,PCARD,CAPITAL ELEC ALEXANDRIA,,$211.39 ,1
12552,PCARD,CAPITAL ELEC UPPER MARLBO,,$554.81 ,3
12553,ARS_JDE,CAPITAL ELECTRIC,,"$743,090.41 ",5792
12554,ARS_JDE,CAPITAL EXPRESS,,$187.26 ,1
12559,PCARD,CAPITAL GRILLE HLDGS INC,,"$4,366.85 ",13
12561,PCARD,CAPITAL HYDRAULICS,,$23.58 ,1
12562,PCARD,CAPITAL LIGHTING & SUPPLY,,$928.54 ,2
12563,ARS_JDE,CAPITAL LIVE SCAN,,"$1,088.00 ",9
12564,ARS_JDE,CAPITAL ONE TRADE CREDIT,,"$1,020.69 ",5
12565,PCARD,CAPITAL SOLUTIONS OF TN,,$111.93 ,1
12566,ARS_JDE,CAPITAL SUPPLY OF COLUMBIA,,$659.07 ,22
12567,PCARD,CAPITAL WHOLESALE LIGHTIN,,$98.94 ,1
12569,ARS_JDE,CAPITOL COFFEE SYSTEMS INC,,"$16,609.92 ",97
12570,PCARD,CAPITOL GROUNDS COFF 2,,$23.11 ,2
12572,PCARD,CAPITOL RESTAURANT PARTNE,,$10.60 ,1
12573,PCARD,CAPITOL SOUTH COMMUNITY,,$22.00 ,2
12577,PCARD,CAPRI BLU,,$912.64 ,1
12578,PCARD,CAPRI DELI KITCHEN INC,,$98.72 ,1
12579,PCARD,CAPRIOTTIS SANDWICH SHOP,,"$1,108.50 ",10
12581,ARS_JDE,CAPSLOCK FZCO,,"$861,300.00 ",6
12582,PCARD,CAPTAIN CURTS CRAB & O,,$44.00 ,1
12583,PCARD,CAPTAIN STEVE'S SEAFOOD R,,$84.32 ,1
12586,PCARD,CAR TOYS CENTRAL AURORA,,$918.86 ,1
12587,PCARD,CAR WASH & BEYOND,,$10.65 ,1
12589,PCARD,CAR WASH ON 5TH,,$64.10 ,2
12590,PCARD,CAR WASH PARTNERS INC,,$93.36 ,5
12592,PCARD,CAR WASH VENDING,,$12.00 ,2
12593,PCARD,CARA INC,,$160.22 ,2
12598,ARS_JDE,CARBON HEALTH,,$220.00 ,1
12599,ARS_JDE,CARCHECK,,"$4,296.07 ",112
12600,ARS_JDE,CARDERS TOWING & RECOVERY,,"$1,370.00 ",8
12602,ARS_JDE,CARDINAL ROOFING & SIDING,,$504.55 ,1
12603,PCARD,CARDINAL RUBBER & SEAL IN,,$46.94 ,2
12606,ARS_JDE,CARE NOW URGENT CARE,NON-SOURCEABLE,"$1,754.00 ",1
12609,PCARD,CAREER PLUG LLC,,$595.00 ,1
12610,PCARD,CARENOW - PRIMARY HE,,$759.00 ,1
12615,PCARD,CARHARTT,,$519.36 ,1
12621,PCARD,CARID.COM,,$232.96 ,1
12623,ARS_JDE,CARL JARL LOCKSMITHS,,"$1,994.04 ",27
12624,ARS_JDE,CARL SVEDIN CONSTRUCTION LLC,,"$54,133.51 ",31
12625,PCARD,CARLOS E KUHL NOGUEIRA,,$230.95 ,7
12627,PCARD,CARLS JR 1102210,,$36.29 ,1
12628,PCARD,CARLS JR 1102671,CARLS JR,$13.79 ,1
12629,PCARD,CARLS JR 1986,,$136.92 ,12
12630,PCARD,CARLS JR 406,,$25.39 ,2
12631,PCARD,CARLS JR 530,,$13.79 ,1
12632,PCARD,CARLS JR 89,,$15.03 ,1
12633,PCARD,CARLSON HOTEL MANAGEMENT,,$227.19 ,2
12637,ARS_JDE,CARMEUSE LIME & STONE,,"$16,978.77 ",11
12641,PCARD,CARNEY CROWN,,$43.95 ,1
12644,PCARD,CAROLINA BRICK & MATERIAL,,"$1,482.49 ",2
12645,PCARD,Carolina Classics Catfish,,$139.95 ,1
12646,PCARD,CAROLINA CUSTARD INC,,$10.09 ,1
12647,ARS_JDE,CAROLINA CUSTOM FORMS INC,,"$6,569.68 ",6
12649,ARS_JDE,CAROLINA EXCAVATION SPECIALITIES LLC,,"$2,860.00 ",1
12650,PCARD,CAROLINA FINGERPRINTING,,$130.00 ,1
12651,ARS_JDE,CAROLINA FIRE SAFETY,,$549.08 ,1
12652,ARS_JDE,CAROLINA HANDLING LLC,,"$3,535.90 ",27
12653,ARS_JDE,CAROLINA HOME PERFORMANCE INC,,"$12,490.00 ",31
12654,PCARD,CAROLINA HOTEL INVESTORS,,$444.98 ,1
12656,ARS_JDE,CAROLINA LUBES INC,,$418.07 ,4
12658,PCARD,CAROLINA RESTAURANT GROUP,,$61.23 ,6
12659,ARS_JDE,CAROLINA SHRED LLC,,"$6,950.55 ",3
12660,PCARD,CAROLINA SUNROCK BUTNER,,$479.27 ,1
12669,ARS_JDE,CARPET DIRECT VA,,"$4,180.14 ",1
12671,PCARD,CARQUEST 4504,,$150.04 ,5
12672,PCARD,CARQUEST 7336,,$27.68 ,1
12673,ARS_JDE,CARQUEST AUTO PARTS,,"$58,331.53 ",752
12683,PCARD,CARRABAS ATL,CARRABAS,$17.80 ,1
12684,PCARD,CARRABBAS 6802,,$94.21 ,3
12685,PCARD,CARRABBAS 9104,,$113.29 ,3
12686,PCARD,CARRABBA'S 9501,,$37.77 ,1
12687,PCARD,CARRABBA'S ITALIAN GRILL,,$742.33 ,9
12705,PCARD,CARRIERS AUTO SALES AND S,,$455.00 ,1
12707,PCARD,CARRILLO & SONS COLLISIO,,"$1,726.19 ",1
12711,PCARD,CARROLL COUNTY COMMISSION,NON-SOURCEABLE,"$9,235.00 ",233
12712,ARS_JDE,CARROLL COUNTY MARYLAND,NON-SOURCEABLE,$130.00 ,2
12715,PCARD,CARROLS CREEK CAFE,,$58.94 ,1
12716,PCARD,CARROLS LLC,,$16.28 ,2
12718,ARS_JDE,CARSON1994 CORP,,"$8,671.85 ",20
12719,PCARD,CARSONS FOOD & DRINK 1 LL,,$122.97 ,1
12720,PCARD,CARTER LAKE COMMUNITY,,$109.18 ,2
12721,PCARD,CARTER STREET HOTEL PROPE,,$227.04 ,3
12727,PCARD,CARTS SLC SMARTE CARTE 11,,$7.00 ,1
12728,PCARD,CARTWRIGHT 4 ENTERPRISES,,$522.84 ,4
12741,PCARD,CASABLANCA RESTAURANT IN,,$46.94 ,1
12744,ARS_JDE,CASCADE RIGGING INC,,$654.95 ,5
12746,ARS_JDE,CASCO TOWNSHIP,NON-SOURCEABLE,"$1,012.00 ",3
12747,ARS_JDE,CASEY HARRISON CONSTRUCTION LLC,,"$118,538.00 ",113
12748,PCARD,CASEY MOBILE HOME SUPPLIE,,$29.23 ,1
12749,PCARD,CASEY S #4349,,$10.65 ,1
12753,PCARD,CASEYS #3820,,$111.71 ,2
12754,PCARD,CASEYS #3913,,$77.12 ,2
12755,PCARD,CASEYS #6118,,$266.30 ,4
12756,PCARD,CASEYS #6542,,$14.09 ,1
12757,PCARD,CASEY'S GENERAL STORES IN,,$388.29 ,11
12758,PCARD,CASEYS PIZZA 2616,,$36.99 ,1
12759,PCARD,CASEYS PIZZA 2875,,$343.69 ,6
12763,PCARD,CASH DEPOT VEND,,$2.00 ,1
12768,PCARD,CASHSTAR STARBUCKS GFT,STARBUCKS,$505.00 ,25
12773,ARS_JDE,CASS COUNTY RECORDERS,NON-SOURCEABLE,$25.00 ,1
12774,ARS_JDE,CASS INFORMATION SYSTEMS INC,,"$2,260,964.71 ",156
12782,PCARD,CASTANEDAS CORONA,,$34.73 ,2
12784,PCARD,CASTIGLIAS ITALIAN RES,,$236.01 ,1
12790,PCARD,CASTLE & KING,,$326.27 ,1
12791,PCARD,CASTLE BRANCH INC,,$279.95 ,10
12792,PCARD,CASTLE ROCK DONUTS,,$59.60 ,2
12795,PCARD,CASTLEBRANCH APP,,$203.97 ,8
12797,ARS_JDE,CASTLEWOOD COUNTRY CLUB,,$500.00 ,1
12800,PCARD,CASTRO VALLEY SANITARY D,,"$1,575.00 ",9
12804,PCARD,CAT*CHEROKEECNTYSCPLROD,,$77.18 ,1
12805,PCARD,CAT*SUFFOLKVATAX,,"$7,558.20 ",78
12806,ARS_JDE,CATALYST CONNECT,,"$41,865.00 ",22
12807,PCARD,CATALYST GROUP LLC,,"$2,990.00 ",10
12808,PCARD,CATALYST HAN SUBSIDIARY H,,"$1,897.30 ",6
12812,ARS_JDE,CATEPILLAR FINANCIAL SERVICES CORP,,"$9,773.84 ",7
12813,PCARD,CATERING.TOOJAYS.COM,,$514.92 ,1
12820,PCARD,Cats Eye Ltd,,$106.74 ,1
12821,PCARD,CATSTRAP.NET,,$639.96 ,1
12822,PCARD,CATTLEMENS BAR & GRILL,,$58.03 ,1
12828,PCARD,CAVA HOLDING COMPANY,,$333.85 ,14
12831,PCARD,Cave Mezze Grill,,$94.10 ,6
12835,PCARD,CB & CB OLD TOWN,,$28.23 ,1
12836,ARS_JDE,CB BEVERAGE SERVICES LLC,,$96.30 ,1
12838,ARS_JDE,CB ZCIP LLC,,"$3,563.50 ",5
12839,PCARD,CBBQ DUBLIN GRN CP,CBBQ DUBLIN GRN,$29.30 ,1
12840,PCARD,CBI*PARALLELS,,$133.93 ,1
12841,ARS_JDE,CBIZ MEMPHIS - ACH IMMEDIATE PAY,,"$1,242,931.72 ",44
12842,ARS_JDE,CBIZ MHM LLC,,"$3,910.82 ",1
12843,PCARD,CBR GROUP LLC,,$223.13 ,5
12844,PCARD,CBS TV GROUP,,"$15,000.00 ",1
12845,PCARD,CBT*CACHE COUNTY UT,NON-SOURCEABLE,$75.75 ,1
12846,PCARD,CBT*CARBON COUNTY UT,NON-SOURCEABLE,$640.00 ,4
12847,PCARD,CBT*DUCHESNE COUNTY U,NON-SOURCEABLE,$222.20 ,1
12848,PCARD,CBT*HARRISVILLE CITY,,$231.80 ,2
12849,PCARD,CBT*IRON COUNTY UT,NON-SOURCEABLE,$449.44 ,4
12850,PCARD,CBT*SANPETE BUILDINGD,,$504.50 ,7
12851,PCARD,CBT*SVC FEE CACHE CNT,,$1.89 ,1
12852,PCARD,CBT*SVC FEE CARBON CN,,$16.00 ,4
12853,PCARD,CBT*SVC FEE DUCHESNE,,$5.56 ,1
12854,PCARD,CBT*SVC FEE HARRISVIL,,$5.79 ,2
12855,PCARD,CBT*SVC FEE IRON CNTY,,$11.23 ,4
12856,PCARD,CBT*SVC FEE SANPETE C,,$13.59 ,7
12859,PCARD,CBT*SVC FEE WASATCH C,,$27.82 ,9
12860,PCARD,CBT*SVC FEE WASHINGTO,,$17.70 ,6
12861,PCARD,CBT*UINTAH COUNTY UT,NON-SOURCEABLE,$101.00 ,2
12862,PCARD,CBT*UTAH COMMUNITY DE,,$408.00 ,3
12863,PCARD,CBT*WASATCH COUNTY UT,NON-SOURCEABLE,"$1,111.50 ",9
12865,ARS_JDE,CBUSA LLC,,"$5,476.30 ",6
12867,PCARD,CC FIRE PREVENT,,$90.00 ,1
12869,PCARD,CC PIZZERIA INC,,$621.89 ,4
12870,PCARD,CC REV COL* 2024-2025,,$197.32 ,1
12871,PCARD,CC&I SERVICES,,"$1,910.66 ",33
12872,PCARD,CC* BOROUGH OF WILKINS,NON-SOURCEABLE,$17.50 ,1
12875,PCARD,CC* GARLAND CITY MARSH,,$28.00 ,1
12876,PCARD,CCA PARKING,,$4.50 ,1
12877,PCARD,CCCSD,,"$1,405.00 ",2
12878,ARS_JDE,CCEAT,,"$16,264.94 ",7
12879,PCARD,CCES CHICAGO LLC,,$221.89 ,1
12880,PCARD,CCF HOTEL SERVICES INC,,"$1,124.79 ",1
12881,PCARD,CCIM INSTITUTE,,$820.00 ,1
12882,ARS_JDE,CCIS,,"$1,477.50 ",7
12883,PCARD,CCLV LUXURY HOTEL HOLDING,,"$114,706.54 ",1
12886,PCARD,CCREVCOLLS* 2024-2025,,$224.61 ,2
12887,PCARD,CCSO ALARM UNIT,,$50.00 ,1
12888,PCARD,CCSO WEB SPEED CAMERA,,$80.00 ,2
12889,ARS_JDE,CD FLEET SERVICE INC,,"$31,271.20 ",6
12890,PCARD,CDD BLDG PERMIT ECOM,NON-SOURCEABLE,$996.75 ,5
12893,ARS_JDE,CDW Computer Centers,,"$4,508,168.74 ",1274
12894,PCARD,CDW DIR #MM44257,,$249.58 ,1
12895,PCARD,CDW LLC,,$117.23 ,1
12896,ARS_JDE,CDYNE SERVICES LLC,,$546.15 ,15
12899,PCARD,CE RENTALS INC,,$319.50 ,2
12900,PCARD,CE SHOP REAL ESTATE ED,,$125.67 ,1
12904,PCARD,CEDAR FAIR AR,,"$1,000.00 ",1
12905,PCARD,CEDAR OF LAS COLINAS INC,,$53.99 ,1
12906,PCARD,CEDAR PLAZA ACE HARDWARE,ACE HARDWARE,$56.19 ,1
